"Sexo","Ingresos","Gastos","Balance","TieneDeuda","EdadPrestamo","MontoPrestado","Cuotas","DarPrestamo","Prediccion_Lasso","Prediccion_Ridge"
"F",1255,515,740,0,31,389,4,"1",0.999430268629375,0.911820992979765
"F",1268,533,735,0,35,520,4,"1",0.999430268629375,0.913224469113209
"F",629,302,327,1,50,233,4,"0",0.000784616696588918,0.120494036864659
"F",814,318,496,1,65,285,4,"0",0.000784616696588918,0.123124825880159
"F",913,393,520,0,68,356,4,"1",0.999430268629375,0.911690564684265
"M",1127,463,664,0,38,451,4,"1",0.999430268629375,0.913704000465839
"F",560,219,341,0,50,179,4,"1",0.999430268629375,0.906863015886018
"F",1331,533,798,0,56,439,4,"1",0.999430268629375,0.913960514902483
"F",1339,643,696,0,71,482,4,"1",0.999430268629375,0.915805449855254
"F",1186,487,699,0,22,403,4,"1",0.999430268629375,0.911012304871279
"F",591,296,295,1,45,201,4,"0",0.000784616696588918,0.119576358958837
"F",1366,629,737,1,26,533,4,"0",0.000784616696588918,0.128080480617337
"M",931,382,549,0,24,279,4,"1",0.999430268629375,0.910394245476892
"F",511,261,250,0,27,210,4,"1",0.999430268629375,0.90587097325462
"F",1902,951,951,0,55,590,4,"1",0.999430268629375,0.919406171756534
"F",2189,986,1203,0,48,854,4,"1",0.999430268629375,0.922024584071449
"F",2085,855,1230,1,62,667,4,"0",0.000784616696588918,0.138043779999145
"F",1884,735,1149,1,55,603,8,"0",0.000784616696588918,0.114897138181723
"F",1639,689,950,1,39,606,8,"0",0.000784616696588918,0.112397620756495
"F",2937,1352,1585,0,43,1116,8,"1",0.999430268629375,0.914669865107587
"F",1500,675,825,1,52,450,8,"0",0.000784616696588918,0.11108588439597
"F",2369,1067,1302,0,47,924,8,"1",0.999430268629375,0.909656691046315
"F",2133,918,1215,0,48,811,8,"1",0.999430268629375,0.906980263546645
"F",2404,1178,1226,1,20,986,8,"0",0.000784616696588918,0.122235570147819
"M",2985,1194,1791,1,58,955,8,"0",0.000784616696588918,0.130105946782838
"F",1780,801,979,1,43,587,8,"0",0.000784616696588918,0.113978445702671
"F",1620,665,955,1,20,648,8,"0",0.000784616696588918,0.111226002095333
"M",1929,888,1041,0,46,733,4,"1",0.999430268629375,0.921321244428821
"M",1633,752,881,1,37,588,8,"0",0.000784616696588918,0.114796597266926
"F",1992,857,1135,1,22,598,8,"0",0.000784616696588918,0.113965188573181
"F",1593,638,955,1,20,637,8,"0",0.000784616696588918,0.110796031578119
"F",2906,1483,1423,0,39,1046,8,"1",0.999430268629375,0.914626245988346
"F",2106,1075,1031,1,30,632,8,"0",0.000784616696588918,0.117131194336826
"F",2511,1105,1406,1,59,879,8,"0",0.000784616696588918,0.123893165611048
"F",2431,1167,1264,1,26,827,8,"0",0.000784616696588918,0.121046377759641
"F",2748,1265,1483,1,43,989,4,"0",0.000784616696588918,0.147690979935867
"F",2454,1031,1423,0,44,859,4,"1",0.999430268629375,0.922915847159282
"F",1788,769,1019,0,37,572,8,"1",0.999430268629375,0.902021415787996
"F",2252,879,1373,1,50,856,8,"0",0.000784616696588918,0.119895279974251
"M",2328,1118,1210,0,19,792,8,"1",0.999430268629375,0.90901064336706
"F",1984,854,1130,0,40,595,8,"1",0.999430268629375,0.903718106508399
"M",1644,691,953,0,49,575,8,"1",0.999430268629375,0.903653944581292
"F",2629,1184,1445,1,21,973,8,"0",0.000784616696588918,0.123247182789018
"F",2766,1218,1548,1,46,1134,4,"0",0.000784616696588918,0.149375150410912
"F",2217,932,1285,1,29,709,8,"0",0.000784616696588918,0.117151316420831
"M",2344,1102,1242,0,20,820,8,"1",0.999430268629375,0.909245573761661
"M",1990,777,1213,1,43,617,8,"0",0.000784616696588918,0.117264319038642
"F",2144,901,1243,0,60,793,4,"1",0.999430268629375,0.9215726558156
"F",2257,903,1354,0,45,813,4,"1",0.999430268629375,0.921316487230193
"F",1969,827,1142,1,24,788,4,"0",0.000784616696588918,0.13548434973267
"M",2048,1004,1044,0,45,655,8,"1",0.999430268629375,0.907661973170862
"F",2239,986,1253,0,53,761,8,"1",0.999430268629375,0.907690203904914
"F",2955,1448,1507,0,40,946,8,"1",0.999430268629375,0.913857717258906
"F",1940,893,1047,1,26,621,8,"0",0.000784616696588918,0.114541091451703
"F",1606,771,835,0,43,642,4,"1",0.999430268629375,0.917154229496605
"F",2795,1174,1621,1,35,866,8,"0",0.000784616696588918,0.123839259847334
"F",2417,1161,1256,0,51,943,4,"1",0.999430268629375,0.924454803773719
"F",2724,1308,1416,1,42,1035,8,"0",0.000784616696588918,0.127024458198326
"M",1511,696,815,1,50,589,4,"0",0.000784616696588918,0.134446183681884
"F",2406,963,1443,1,48,938,8,"0",0.000784616696588918,0.122000087103933
"M",2890,1388,1502,0,45,1127,8,"1",0.999430268629375,0.916644860562786
"M",2728,1174,1554,1,20,818,8,"0",0.000784616696588918,0.124304846039427
"M",1806,705,1101,0,23,614,8,"1",0.999430268629375,0.903103648893665
"F",2362,1087,1275,1,37,874,8,"0",0.000784616696588918,0.121365234342853
"M",2124,1020,1104,0,68,871,4,"1",0.999430268629375,0.924696043927264
"F",2395,1174,1221,1,34,982,8,"0",0.000784616696588918,0.123165824258815
"F",1589,747,842,1,44,477,4,"0",0.000784616696588918,0.130988754361282
"F",1373,660,713,0,39,535,4,"1",0.999430268629375,0.914698672823917
"F",588,247,341,0,38,182,4,"1",0.999430268629375,0.906469914991001
"F",578,226,352,0,30,225,4,"1",0.999430268629375,0.906178136165
"M",750,375,375,1,30,248,4,"0",0.000784616696588918,0.122704940895352
"F",514,247,267,0,24,190,4,"1",0.999430268629375,0.905441498296267
"F",1082,498,584,0,57,433,4,"1",0.999430268629375,0.912918647402175
"F",726,327,399,1,48,225,4,"0",0.000784616696588918,0.12090823351511
"F",1484,742,742,1,55,608,4,"0",0.000784616696588918,0.132779779332974
"F",1493,687,806,1,35,537,4,"0",0.000784616696588918,0.129946345615768
"M",571,240,331,1,36,223,4,"0",0.000784616696588918,0.120936145696853
"F",1341,537,804,0,59,469,4,"1",0.999430268629375,0.914412513394313
"F",1195,514,681,1,52,430,4,"0",0.000784616696588918,0.127151144867435
"F",1083,488,595,1,44,401,4,"0",0.000784616696588918,0.125475026267819
"F",630,297,333,1,77,233,4,"0",0.000784616696588918,0.122458908739865
"M",1488,715,773,0,53,551,4,"1",0.999430268629375,0.917975526096374
"F",1138,467,671,0,40,455,4,"1",0.999430268629375,0.912140013095298
"F",688,310,378,0,67,206,4,"1",0.999430268629375,0.909124811115615
"M",1251,551,700,1,36,475,4,"0",0.000784616696588918,0.129479777073983
"F",1418,596,822,0,43,510,8,"1",0.999430268629375,0.899226383511791
"M",1240,558,682,1,47,422,4,"0",0.000784616696588918,0.129767081726401
"F",871,401,470,1,40,279,4,"0",0.000784616696588918,0.122158755651056
"F",1143,469,674,1,48,411,8,"0",0.000784616696588918,0.107388965573854
"F",1301,599,702,1,45,468,8,"0",0.000784616696588918,0.109366945983657
"F",651,313,338,0,40,234,4,"1",0.999430268629375,0.90768133435342
"F",2230,1026,1204,0,45,714,8,"1",0.999430268629375,0.907070700741796
"F",2559,1024,1535,0,75,768,4,"1",0.999430268629375,0.924082458849043
"F",2553,1149,1404,0,44,996,4,"1",0.999430268629375,0.924811148049636
"M",1837,901,936,0,57,680,4,"1",0.999430268629375,0.921292471193723
"M",2821,1270,1551,1,60,1016,8,"0",0.000784616696588918,0.130839341552588
"F",2037,836,1201,0,45,774,8,"1",0.999430268629375,0.905599360334172
"M",2376,1117,1259,0,44,784,8,"1",0.999430268629375,0.910532458796364
"F",2069,911,1158,0,59,745,4,"1",0.999430268629375,0.921009373554917
"F",2000,940,1060,1,51,760,4,"0",0.000784616696588918,0.138593260235291
"M",2210,907,1303,1,70,707,4,"0",0.000784616696588918,0.143008833604098
"F",2412,1038,1374,1,35,989,4,"0",0.000784616696588918,0.143003682483319
"M",2850,1311,1539,0,60,912,8,"1",0.999430268629375,0.915226781656392
"M",1925,770,1155,1,45,751,8,"0",0.000784616696588918,0.118429890079997
"F",2079,915,1164,1,47,852,4,"0",0.000784616696588918,0.139500777587163
"M",2008,1004,1004,0,41,622,4,"1",0.999430268629375,0.921189643414974
"F",1679,790,889,1,47,571,8,"0",0.000784616696588918,0.113583012254049
"F",2745,1181,1564,1,42,906,4,"0",0.000784616696588918,0.145737207493411
"M",2070,891,1179,1,51,662,4,"0",0.000784616696588918,0.13999751308641
"F",1413,594,819,1,51,452,4,"0",0.000784616696588918,0.129050094074716
"M",581,291,290,0,41,180,8,"1",0.999430268629375,0.892610558453243
"F",816,343,473,0,45,326,4,"1",0.999430268629375,0.909494046364406
"F",1155,509,646,1,42,427,4,"0",0.000784616696588918,0.1261193935421
"F",1000,390,610,0,22,350,4,"1",0.999430268629375,0.909317428829998
"F",1045,533,512,0,44,314,4,"1",0.999430268629375,0.911357953344011
"F",608,250,358,0,36,182,4,"1",0.999430268629375,0.906443792686059
"F",500,205,295,1,36,165,4,"0",0.000784616696588918,0.117400275014844
"F",624,294,330,1,27,256,4,"0",0.000784616696588918,0.118957553600883
"F",1482,608,874,1,64,519,4,"0",0.000784616696588918,0.131271156353757
"F",1095,537,558,0,52,405,4,"1",0.999430268629375,0.912713590938421
"F",1292,569,723,0,73,517,4,"1",0.999430268629375,0.915571330057264
"F",540,222,318,0,50,205,4,"1",0.999430268629375,0.907026687677758
"F",543,245,298,0,66,163,4,"1",0.999430268629375,0.907779356770863
"M",1451,726,725,1,65,537,4,"0",0.000784616696588918,0.135050057466064
"F",626,307,319,1,43,194,4,"0",0.000784616696588918,0.119605188530378
"F",1133,556,577,0,36,408,4,"1",0.999430268629375,0.912096852289367
"F",1481,756,725,0,53,504,4,"1",0.999430268629375,0.916159022253707
"F",1044,502,542,0,53,376,4,"1",0.999430268629375,0.912148579055661
"F",1067,470,597,1,41,384,8,"0",0.000784616696588918,0.106373532626691
"F",1109,533,576,0,67,421,4,"1",0.999430268629375,0.913685859322396
"F",591,284,307,0,75,189,4,"1",0.999430268629375,0.908937963584712
"F",964,386,578,1,47,357,4,"0",0.000784616696588918,0.123802357591072
"F",1347,553,794,1,50,525,4,"0",0.000784616696588918,0.129096953818757
"F",2141,1050,1091,1,37,771,8,"0",0.000784616696588918,0.119002411823972
"M",2736,1314,1422,0,44,1122,4,"1",0.999430268629375,0.928572427782322
"F",1900,817,1083,1,29,627,8,"0",0.000784616696588918,0.114030917610254
"F",2809,1293,1516,1,25,955,8,"0",0.000784616696588918,0.125123918798552
"F",2743,1125,1618,0,47,823,8,"1",0.999430268629375,0.910515465305209
"F",2265,1110,1155,0,77,883,4,"1",0.999430268629375,0.924576068748319
"F",1963,923,1040,1,33,726,4,"0",0.000784616696588918,0.136370041413156
"F",2674,1070,1604,0,54,1043,4,"1",0.999430268629375,0.925530969745674
"F",2506,1103,1403,0,42,1002,4,"1",0.999430268629375,0.924362623532656
"F",2137,834,1303,1,32,833,8,"0",0.000784616696588918,0.117470398673282
"F",2726,1091,1635,0,30,900,8,"1",0.999430268629375,0.909887015236562
"F",2505,1203,1302,0,46,852,4,"1",0.999430268629375,0.924080908963778
"F",1687,861,826,0,26,557,8,"1",0.999430268629375,0.901482327803019
"F",2436,1121,1315,0,60,828,4,"1",0.999430268629375,0.923938250818496
"F",2557,1049,1508,0,40,1023,4,"1",0.999430268629375,0.924260374610119
"F",2561,1127,1434,0,52,948,4,"1",0.999430268629375,0.924773193104792
"F",2701,1081,1620,1,69,972,8,"0",0.000784616696588918,0.126320130336706
"F",1723,690,1033,0,24,638,8,"1",0.999430268629375,0.900993316595231
"F",1523,686,837,1,33,457,8,"0",0.000784616696588918,0.110035893894651
"F",1361,627,734,0,33,408,4,"1",0.999430268629375,0.913146792563064
"F",1016,417,599,0,57,366,4,"1",0.999430268629375,0.911657046813746
"F",608,298,310,0,48,195,4,"1",0.999430268629375,0.907575500630532
"F",783,329,454,1,46,258,8,"0",0.000784616696588918,0.103367352942769
"M",1125,552,573,1,55,428,4,"0",0.000784616696588918,0.129859485565245
"F",1137,580,557,1,59,387,4,"0",0.000784616696588918,0.127533235165758
"F",1333,680,653,0,42,467,4,"1",0.999430268629375,0.914333114758649
"F",787,315,472,0,42,291,4,"1",0.999430268629375,0.908754161560225
"F",1445,709,736,1,45,506,4,"0",0.000784616696588918,0.130357625243849
"F",919,442,477,1,58,349,4,"0",0.000784616696588918,0.124825802522149
"F",600,264,336,1,40,222,4,"0",0.000784616696588918,0.119200437203662
"F",562,259,303,1,66,219,4,"0",0.000784616696588918,0.12086685407043
"F",929,428,501,1,48,288,4,"0",0.000784616696588918,0.12334649136144
"F",1229,492,737,0,59,442,4,"1",0.999430268629375,0.913552580533842
"M",666,307,359,1,45,206,4,"0",0.000784616696588918,0.122422908196313
"F",783,337,446,0,51,298,4,"1",0.999430268629375,0.90945783139797
"F",1087,457,630,0,35,380,4,"1",0.999430268629375,0.911030680696592
"M",994,468,526,1,25,318,4,"0",0.000784616696588918,0.124988963990401
"F",871,349,522,0,36,279,4,"1",0.999430268629375,0.90882839045945
"F",608,256,352,0,23,225,4,"1",0.999430268629375,0.906074278561552
"F",1151,518,633,0,44,437,4,"1",0.999430268629375,0.912588483417305
"F",1373,673,700,0,39,549,4,"1",0.999430268629375,0.9148858429258
"F",2740,1288,1452,0,52,1014,4,"1",0.999430268629375,0.926615130152802
"F",1265,532,733,1,23,455,4,"0",0.000784616696588918,0.125679431460994
"F",1487,670,817,1,48,595,4,"0",0.000784616696588918,0.131436185161931
"F",1316,553,763,0,27,513,8,"1",0.999430268629375,0.897533778715279
"F",1104,464,640,0,41,453,4,"1",0.999430268629375,0.912045904166606
"F",901,424,477,0,43,288,8,"1",0.999430268629375,0.893924028562156
"F",1113,490,623,0,54,423,4,"1",0.999430268629375,0.912728471019688
"F",638,249,389,1,42,191,8,"0",0.000784616696588918,0.101364087486645
"F",989,505,484,1,34,336,8,"0",0.000784616696588918,0.105418843744676
"M",1117,514,603,0,57,424,8,"1",0.999430268629375,0.89961920882684
"F",1077,517,560,1,35,377,8,"0",0.000784616696588918,0.10630624936092
"F",1436,618,818,0,48,474,8,"1",0.999430268629375,0.899448537381597
"F",1071,482,589,0,38,364,8,"1",0.999430268629375,0.895407266278977
"M",662,305,357,1,47,258,8,"0",0.000784616696588918,0.104852461813358
"M",566,227,339,0,24,215,8,"1",0.999430268629375,0.891251977651146
"F",1315,553,762,1,22,526,8,"0",0.000784616696588918,0.108072173022275
"F",937,413,524,1,27,281,4,"0",0.000784616696588918,0.121612629588977
"F",502,221,281,0,23,166,8,"1",0.999430268629375,0.888219958277752
"M",1245,548,697,0,30,398,4,"1",0.999430268629375,0.913780351633868
"F",946,436,510,1,65,322,4,"0",0.000784616696588918,0.125141387277367
"F",1182,509,673,1,31,366,8,"0",0.000784616696588918,0.106300619904492
"F",1268,584,684,0,56,495,4,"1",0.999430268629375,0.914498937342703
"M",884,389,495,1,35,265,4,"0",0.000784616696588918,0.123992323908749
"F",539,270,269,0,68,194,8,"1",0.999430268629375,0.892078529777082
"F",1613,791,822,0,35,629,8,"1",0.999430268629375,0.901893020159708
"F",2575,1030,1545,1,21,927,4,"0",0.000784616696588918,0.14183667374015
"M",2833,1219,1614,0,32,878,4,"1",0.999430268629375,0.926170321594294
"F",1566,674,892,1,29,564,4,"0",0.000784616696588918,0.13000563654623
"F",2752,1321,1431,1,33,1073,4,"0",0.000784616696588918,0.148432939945824
"F",2277,911,1366,1,30,751,4,"0",0.000784616696588918,0.137868578140772
"F",1663,799,864,1,71,565,4,"0",0.000784616696588918,0.13498105987016
"F",2351,1011,1340,0,20,799,4,"1",0.999430268629375,0.920864531539062
"F",2810,1181,1629,1,20,984,4,"0",0.000784616696588918,0.145126996864329
"M",2684,1342,1342,1,45,939,4,"0",0.000784616696588918,0.150498947878869
"F",2241,897,1344,0,65,717,4,"1",0.999430268629375,0.921559001719719
"F",2037,938,1099,0,48,652,4,"1",0.999430268629375,0.919840300594766
"F",2666,1333,1333,1,41,826,4,"0",0.000784616696588918,0.145760332771538
"F",1951,917,1034,1,52,780,4,"0",0.000784616696588918,0.138445514275574
"M",1726,743,983,1,36,552,4,"0",0.000784616696588918,0.134381887973158
"F",1922,923,999,1,33,615,4,"0",0.000784616696588918,0.134893008048241
"M",2258,904,1354,1,36,677,4,"0",0.000784616696588918,0.139998609967556
"F",2399,1032,1367,0,66,984,4,"1",0.999430268629375,0.924695733242293
"F",2451,981,1470,1,52,956,4,"0",0.000784616696588918,0.143705200126187
"F",1530,689,841,1,26,520,4,"0",0.000784616696588918,0.129247031005523
"F",1985,894,1091,0,51,635,4,"1",0.999430268629375,0.919451451037207
"F",2538,1168,1370,1,28,964,4,"0",0.000784616696588918,0.144025121400379
"F",2176,958,1218,1,38,740,4,"0",0.000784616696588918,0.13833821607348
"F",2431,1094,1337,1,28,754,4,"0",0.000784616696588918,0.140252163571941
"F",2821,1411,1410,0,25,1100,4,"1",0.999430268629375,0.92680688041237
"M",1904,838,1066,1,31,647,4,"0",0.000784616696588918,0.136828157803776
"F",2960,1244,1716,0,34,977,4,"1",0.999430268629375,0.925909255830079
"M",2573,1055,1518,0,47,952,4,"1",0.999430268629375,0.925738162297188
"F",2144,1051,1093,1,46,836,4,"0",0.000784616696588918,0.140858187596453
"F",2856,1314,1542,0,71,942,4,"1",0.999430268629375,0.927501849057169
"F",1646,791,855,1,37,658,4,"0",0.000784616696588918,0.133137964392652
"F",860,396,464,0,51,275,4,"1",0.999430268629375,0.909924038968389
"F",1295,544,751,1,34,505,4,"0",0.000784616696588918,0.127310138311183
"F",1462,600,862,1,56,570,4,"0",0.000784616696588918,0.131038116971652
"F",1295,531,764,0,46,401,4,"1",0.999430268629375,0.91298444212545
"F",709,277,432,0,47,284,4,"1",0.999430268629375,0.908462303578825
"F",582,251,331,1,46,175,4,"0",0.000784616696588918,0.118967349760185
"F",1403,562,841,0,23,505,4,"1",0.999430268629375,0.913080764446545
"F",1463,630,833,0,31,571,4,"1",0.999430268629375,0.914650715427926
"F",1292,556,736,1,55,517,4,"0",0.000784616696588918,0.129165340426579
"F",1236,606,630,0,40,396,4,"1",0.999430268629375,0.912888646116481
"F",1204,590,614,1,28,421,4,"0",0.000784616696588918,0.125917934958023
"F",1401,673,728,0,46,518,4,"1",0.999430268629375,0.915120080098696
"F",1195,598,597,0,27,382,4,"1",0.999430268629375,0.91186769044182
"F",1295,557,738,0,38,505,4,"1",0.999430268629375,0.913513947929327
"F",1404,632,772,0,23,449,4,"1",0.999430268629375,0.913089310793773
"F",941,443,498,1,20,301,4,"0",0.000784616696588918,0.121574160152113
"M",890,419,471,0,29,329,4,"1",0.999430268629375,0.911172119900119
"M",905,381,524,0,36,281,4,"1",0.999430268629375,0.910992799450085
"F",1105,487,618,1,27,376,4,"0",0.000784616696588918,0.124010466308863
"F",530,265,265,0,24,191,4,"1",0.999430268629375,0.905629693170352
"F",1108,554,554,0,45,410,4,"1",0.999430268629375,0.912515858553633
"F",860,439,421,1,32,310,8,"0",0.000784616696588918,0.104048730647178
"F",753,377,376,1,49,279,8,"0",0.000784616696588918,0.103988090152227
"F",1040,500,540,1,48,333,8,"0",0.000784616696588918,0.106479092158341
"F",634,298,336,0,44,247,4,"1",0.999430268629375,0.907861040948721
"F",1326,610,716,0,35,544,4,"1",0.999430268629375,0.914084486544601
"F",658,336,322,0,57,204,8,"1",0.999430268629375,0.892423503808106
"F",1084,521,563,1,29,347,8,"0",0.000784616696588918,0.105690759996835
"F",916,440,476,1,30,348,8,"0",0.000784616696588918,0.104494584678177
"F",1354,596,758,1,44,555,8,"0",0.000784616696588918,0.110327414653759
"F",1461,702,759,0,42,482,4,"1",0.999430268629375,0.915005540156424
"F",1407,591,816,1,48,492,8,"0",0.000784616696588918,0.110175603688998
"F",559,274,285,0,61,218,8,"1",0.999430268629375,0.89194809816345
"F",1238,496,742,0,61,396,8,"1",0.999430268629375,0.897934503849306
"F",1131,577,554,0,39,407,4,"1",0.999430268629375,0.912382449021642
"F",1019,418,601,1,28,346,8,"0",0.000784616696588918,0.104589872588989
"F",678,272,406,0,55,203,4,"1",0.999430268629375,0.908122825390279
"F",898,369,529,1,47,278,4,"0",0.000784616696588918,0.122520654977181
"F",777,311,466,0,44,272,4,"1",0.999430268629375,0.908653825162987
"F",703,345,358,0,35,246,4,"1",0.999430268629375,0.907884857872283
"M",673,337,336,0,51,236,4,"1",0.999430268629375,0.910402283665197
"F",642,289,353,0,49,218,4,"1",0.999430268629375,0.907882786439584
